Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
19.2,1,0.284198812717246,184.495,23.0,6.527583130672453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11.65,0,0.5583294517786638,52.9298,25.0,4.318056022731592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18.7,0,0.3530994458026581,125.902,24.0,2.9858914179450187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8.275,0,0.48021262426116523,103.3306,13.0,5.808975022690907,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
8.895,1,0.33914614177386965,209.0296,35.0,5.742610779338236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
20.35,0,0.3786218127925972,117.3466,13.0,4.561522401018981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
15.85,1,0.192747771129536,39.348,20.0,4.422109226267293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
19.0,0,0.5055724697762931,190.5872,35.0,5.50206404789257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
5.095,1,0.5059022865367748,139.7838,18.0,5.023684291257657,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
10.0,0,0.27811927924941404,247.775,13.0,6.421010613526155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
5.34,1,0.1812963816297931,101.6358,35.0,5.377816051141085,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
17.2,1,0.3847186407803365,222.5088,35.0,6.965561227557847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12.857645184135976,0,0.29810552469004215,247.2776,37.0,7.193708624760679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
12.857645184135976,0,0.4047322703429355,186.824,37.0,7.231820650225912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10.5,0,0.3458307975749943,39.5164,35.0,4.683151030461996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10.5,1,0.5226392361086458,159.3578,23.0,6.129285655987741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16.7,1,0.34977555133399524,118.6782,13.0,5.259829655494313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
8.43,0,0.5622009957222481,171.1422,25.0,5.9057909224616365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
7.785,0,0.5186959769164007,105.6306,25.0,3.912141694741041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11.35,1,0.355827579258321,102.6016,23.0,6.169075571510445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
11.6,0,0.33495801954081306,98.9042,25.0,5.212096140198547,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6.365,0,0.19436057043519786,59.9536,35.0,4.742669505879432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5.11,0,0.32693649694107846,161.121,20.0,5.917773624633188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
10.1,0,0.3826566080908278,115.1492,35.0,5.398044387438024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
12.85,0,0.46346638393245176,40.0164,15.0,5.066693794658133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
7.725,0,0.36287552744980167,249.1092,25.0,5.855239700494624,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.857645184135976,0,0.1929222663861552,47.4034,37.0,4.294749726825184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
12.857645184135976,0,0.2695845875262588,56.9614,37.0,3.387294084202792,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12.857645184135976,1,0.42864663551598325,116.3808,37.0,3.4323719064915283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.857645184135976,0,0.5683495500991732,154.663,37.0,3.664121048186648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20.1,0,0.3259303739295144,118.9782,35.0,5.259829655494313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
16.75,0,0.3194087683398012,191.9162,25.0,6.532210475944046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.857645184135976,0,0.2042404412178675,116.9492,37.0,6.002989275309705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8.905,0,0.5229443619545378,61.6878,35.0,4.796235592481725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
16.85,1,0.43021097813308506,111.6544,35.0,5.649290505743949,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
14.65,0,0.5554694510258777,50.7692,25.0,4.801131774244309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.857645184135976,1,0.6178519211064015,46.1402,37.0,2.374956126992857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12.1,0,0.5296856602872033,104.528,23.0,5.1281180060869715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9.1,0,0.5122238350320519,48.0718,24.0,2.3903422263720526,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
15.2,0,0.32268265917952704,107.7912,25.0,4.859934391533468,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
15.15,1,0.40475807936913016,145.776,20.0,6.500569910681909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
12.857645184135976,0,0.3674771738333029,83.225,37.0,5.219981283473996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
20.6,0,0.517925425179998,119.5756,24.0,2.9570034444365523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.857645184135976,0,0.3438008525979707,224.6088,37.0,6.6843803282386824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
19.25,0,0.47613289400761183,35.5558,35.0,3.6445621759388525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
9.3,1,0.3227725556796465,156.1314,15.0,4.277240721920019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
12.857645184135976,0,0.5222437744655504,62.3878,37.0,5.233033239780569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
17.25,1,0.5002675741159753,41.648,18.0,4.3653526711483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
21.25,0,0.2687323706481614,119.3756,35.0,6.2278772065774195,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
20.1,1,0.3790122036434955,151.7366,18.0,6.80301510983692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
18.75,0,0.21833292284107247,209.4954,13.0,5.8608914602771796,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
17.6,1,0.34040239266606054,95.841,15.0,5.3287619730664995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
17.75,1,0.33632204395960197,154.2656,13.0,6.2815020692842065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
19.25,1,0.32638887752151935,141.9496,20.0,4.751379924103928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
18.85,0,0.5215418181677705,171.0132,23.0,6.658127283654741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
17.7,0,0.26887525713385896,95.541,24.0,2.8089555397718504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.857645184135976,0,0.41795848087722975,67.5142,37.0,5.755043739806766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
17.5,0,0.299437943930499,264.891,35.0,6.853382229795263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10.5,0,0.2669984803553154,185.624,35.0,7.3713494732806675,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
16.75,0,0.3200098727422749,192.3162,15.0,5.75616945782353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
8.935,0,0.3427466105337832,52.6298,20.0,4.541401881393039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
12.857645184135976,1,0.42120935455938224,183.795,37.0,4.16096716876898,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15.35,0,0.4209681106810342,90.983,18.0,5.097153974796154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
12.857645184135976,0,0.4283151575034895,78.467,37.0,3.416825599225681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15.85,0,0.43395213145446204,178.037,35.0,5.936437349063252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6.215,0,0.23004122134519497,36.4848,20.0,3.9724748142764366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
12.857645184135976,0,0.45031900836704375,230.7352,37.0,7.722385796230547,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
9.5,0,0.43981235628304033,189.0872,18.0,6.506496525185976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
17.7,0,0.5589655136425042,113.2834,23.0,5.391017487181391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
19.2,0,0.34592769992994643,129.731,13.0,5.053863628332378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
8.05,1,0.5481254053044888,112.1518,25.0,5.012882955699611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14.7,0,0.49462595556523087,49.4034,24.0,3.2904267043710367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11.5,1,0.33490477727232115,109.5254,18.0,5.318959945437982,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
19.85,0,0.29668799591348,49.0376,15.0,3.0737054310103447,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
20.0,0,0.3881555245012686,113.3544,25.0,5.898561139904726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8.96,1,0.40992060925628687,195.3768,35.0,5.992562323976643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5.615,0,0.5012827847785976,124.773,23.0,6.086732951189807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
17.0,0,0.38200905244302585,220.0114,15.0,5.703587302421938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5.82,0,0.43232563432462057,171.479,20.0,6.54457604129282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
12.857645184135976,1,0.4430769025402054,219.8456,37.0,5.2582963743963225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
19.1,0,0.40113806726967954,212.8586,24.0,3.920557872675633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.857645184135976,0,0.42239221040286706,155.6656,37.0,6.215807296349145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
12.857645184135976,0,0.43383170543747446,152.5682,37.0,3.114573009479359,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9.695,0,0.5756061700713794,159.1604,24.0,4.297814304943431,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20.6,0,0.2867800684082192,94.7778,15.0,5.067854670552328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
9.195,0,0.4863849780909201,58.6246,23.0,4.615339707617051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10.695,0,0.3868863338460226,60.4536,20.0,3.248786331333057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
15.75,0,0.3801111078609826,195.8452,18.0,6.82113484976132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
19.6,0,0.34563607084232734,86.9514,25.0,5.154627467628678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
12.857645184135976,0,0.2770835069075112,229.1326,37.0,7.4877968500010255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
17.35,1,0.30216175566266595,86.1856,35.0,4.399706866064989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9.3,0,0.4817148442741598,182.3292,24.0,3.2434508704438634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6.71,1,0.3093584024697833,65.4142,23.0,5.234072592180599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
17.1,0,0.5054613553389494,109.4886,15.0,5.348182809783905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5.175,1,0.30918193256871046,105.9622,20.0,5.366888379181138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
12.65,0,0.39821389477443864,159.6578,13.0,4.723606710829546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
16.5,1,0.4048422939296016,181.2292,23.0,6.58806408152535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12.857645184135976,0,0.6271583168630966,129.7994,37.0,3.840971211811406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.725,0,0.3633675948014628,249.5092,13.0,5.717464621424459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
7.0,0,0.5333438076935938,104.828,20.0,5.036186150844359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
12.1,0,0.31132367056637983,76.667,23.0,5.245974650447593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7.6,1,0.6200333332754973,171.8448,24.0,4.5952077413683785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
12.85,0,0.3816817268920683,195.6768,24.0,3.8602941835040614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17.75,1,0.3095042579426269,142.4838,18.0,5.023684291257657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
12.857645184135976,1,0.4729829251554263,175.0396,37.0,6.521721958162449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
20.25,0,0.2959898188609192,182.5976,35.0,6.1428473789976445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
12.857645184135976,0,0.26994728280326113,214.756,37.0,3.3592288526065657,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6.76,1,0.3071705136290096,79.596,25.0,5.172044400132528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.857645184135976,1,0.2675558982959476,57.6588,37.0,3.874935730815158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
14.15,0,0.569035844143052,82.4276,13.0,4.9818384819471415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
20.75,0,0.29306190183375486,150.4734,23.0,4.953257808355443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7.84,1,0.5354242757826568,48.935,25.0,4.528669824127904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19.6,0,0.32425693116457466,56.6614,15.0,5.215255098267326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
10.5,0,0.3574070842689682,169.8106,24.0,3.196837658992893,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5.655,0,0.5226063036228747,167.95,24.0,3.1769482362307326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.5,1,0.4793790944520349,83.6592,23.0,5.073645432682422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10.195,0,0.347421560198571,44.6428,18.0,4.268915538017741,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
12.857645184135976,0,0.3067664830766103,146.3786,37.0,6.871870625830638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
6.135,1,0.4296488335374693,151.7366,18.0,6.2506483404587545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
9.1,0,0.5583685777608156,124.6362,18.0,5.801688112750982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
14.6,0,0.3909048549354969,241.2538,13.0,6.941604248100521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
20.7,0,0.3398321114603207,151.4366,25.0,5.230431761237691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
19.0,1,0.4602746973005579,48.1718,20.0,4.408153490297725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
9.195,0,0.4861331734939717,59.6246,25.0,4.868614202244227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.857645184135976,0,0.41658513526513175,89.7514,37.0,2.754648359931178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6.425,0,0.21853193332620913,115.5808,18.0,6.422815618019671,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
12.15,0,0.47065404189436033,34.0532,24.0,3.232688865951302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
17.0,0,0.5019131172950397,125.2362,23.0,5.127560712643159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12.857645184135976,1,0.4945622126614849,55.8614,37.0,2.896143819153983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.0,1,0.4102189332410002,55.0614,35.0,3.961737375399724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6.215,1,0.36796998563887134,226.6062,13.0,4.362447687003658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
7.475,0,0.5023264583936934,154.2656,24.0,3.6534970442681236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
11.0,0,0.47366071490563444,123.2046,13.0,6.212921644327067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
19.7,0,0.37634883265841534,58.193,23.0,4.5911448877302625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
18.75,0,0.28772730907980243,97.6042,35.0,5.212096140198547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
11.6,0,0.3348650796998625,101.2042,35.0,5.740718934352441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13.0,0,0.3278890351885906,48.0034,13.0,4.679344038644446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
7.285,0,0.31481240194570864,174.7054,23.0,7.222874369477584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12.857645184135976,1,0.4740627976761009,145.4786,37.0,7.082411470997749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
18.6,0,0.23314665931150516,121.5414,23.0,6.524898998066787,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
6.615,0,0.45356455884891833,195.9426,35.0,5.897525832804529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10.1,0,0.38302139100236227,115.7492,20.0,4.211211444185987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
17.7,0,0.4884589709103535,182.6266,25.0,6.32520256458332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10.5,0,0.2243076329594816,235.8248,18.0,6.612946092342865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
12.857645184135976,1,0.5030591569456433,186.6924,37.0,7.403906291962388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
12.3,0,0.41162289936292484,106.2938,13.0,5.38207147257265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
12.857645184135976,0,0.45308177015090845,143.0812,37.0,6.405207243987421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
18.85,0,0.3408818228102263,41.648,35.0,4.476475306322611,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
7.485,0,0.41117393474350966,108.7228,15.0,5.078261798823949,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
14.3,1,0.43646566343517595,210.1586,24.0,3.920557872675633,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
10.6,0,0.22311320975919008,42.7454,23.0,3.9149539761970935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12.857645184135976,0,0.29351125856123883,158.792,37.0,6.6843803282386824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
13.65,1,0.41765082291514816,197.1426,35.0,6.500569910681909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12.857645184135976,1,0.22288501113172188,85.354,37.0,5.620237067771866,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
13.65,1,0.3157980637132151,98.87,23.0,5.691933888538283,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6.445,0,0.3095694786874715,94.4436,35.0,4.902163862853212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
16.7,0,0.2806277666504685,110.1886,23.0,5.085159515848251,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6.115,1,0.2248837061576876,89.6488,25.0,5.026670593447832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11.3,1,0.4503047104958874,96.9094,24.0,3.275023496866401,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9.3,1,0.32216626252859754,153.2314,25.0,5.766267151718493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
7.725,0,0.30764599936739,123.0414,23.0,5.286166530537806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
18.0,0,0.3393286695626037,145.3418,23.0,4.632021143969075,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
17.0,0,0.49236728831632487,249.4434,18.0,7.131972063505271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
12.857645184135976,1,0.45485965320783533,102.9332,37.0,6.399996622738945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
12.8,0,0.2843505062025606,114.9492,20.0,5.398044387438024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
15.85,1,0.4791567820250364,38.8506,18.0,3.737336662573952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
6.59,0,0.5612009282777669,82.7908,24.0,2.721193594069129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.857645184135976,0,0.31900594519240943,139.9154,37.0,6.8430366362093835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9.5,1,0.3277983311911884,170.1448,20.0,5.491521341605395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
17.6,0,0.21584132579570336,163.7552,23.0,5.432259953190368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
20.0,0,0.3251101133785646,43.5086,18.0,3.8763895066535636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
19.0,0,0.5044272289211429,106.5622,20.0,5.207345373257598,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
8.1,0,0.504964274177563,213.7902,15.0,7.128367905478095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
9.3,0,0.35293868024051506,192.3846,13.0,6.721786993609214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
12.857645184135976,0,0.3190273460504802,148.9392,37.0,6.414549942619567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
13.5,0,0.45565442037853804,187.0872,13.0,6.203075937727547,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
7.725,0,0.36277484032033613,248.3092,35.0,7.266556512926278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
